# SUMMARY (per locale x criterion)
locale,language,criterion,n_pairs,llm_mean,human_mean,bias_total,mae_total,llm_low,llm_mid,llm_high,hum_low,hum_mid,hum_high
ar_EG,Arabic,instruction_following,736,6.0068,5.8139,0.1929,1.0109,0.1495,0.0285,0.8220,0.1277,0.1386,0.7337
ar_EG,Arabic,naturalness,736,5.7677,3.1549,2.6128,2.8791,0.1467,0.0734,0.7799,0.5774,0.1943,0.2283
ar_EG,Arabic,coherence,736,6.1277,5.5910,0.5367,0.9986,0.1576,0.0462,0.7962,0.1454,0.2038,0.6508
bn_BD,Bengali,instruction_following,736,5.0938,4.1889,0.9049,1.8397,0.3274,0.0462,0.6264,0.2677,0.6114,0.1209
bn_BD,Bengali,naturalness,736,4.8424,3.6617,1.1807,1.8084,0.3492,0.1046,0.5462,0.4130,0.5054,0.0815
bn_BD,Bengali,coherence,736,5.1549,3.4185,1.7364,2.1168,0.3546,0.0774,0.5679,0.5082,0.4185,0.0734
cs_CZ,Czech,instruction_following,736,6.0883,5.8492,0.2391,1.0163,0.1087,0.0421,0.8492,0.0489,0.2541,0.6970
cs_CZ,Czech,naturalness,736,5.7636,5.3383,0.4253,1.1535,0.1685,0.0883,0.7432,0.1005,0.3859,0.5136
cs_CZ,Czech,coherence,736,6.1685,5.6848,0.4837,1.0761,0.1196,0.0924,0.7880,0.0707,0.3057,0.6236
de_DE,German,instruction_following,736,6.4198,6.3220,0.0978,0.7636,0.0462,0.0190,0.9348,0.0231,0.1685,0.8084
de_DE,German,naturalness,736,6.3139,6.0639,0.2500,0.9457,0.0639,0.0924,0.8438,0.0272,0.2582,0.7147
de_DE,German,coherence,736,6.5380,6.5774,-0.0394,0.5829,0.0516,0.0693,0.8791,0.0068,0.0815,0.9117
en_US,English,instruction_following,736,6.6848,6.4389,0.2459,0.6155,0.0109,0.0068,0.9823,0.0122,0.1101,0.8777
en_US,English,naturalness,736,6.9158,6.2310,0.6848,0.7772,0.0041,0.0014,0.9946,0.0068,0.2609,0.7323
en_US,English,coherence,736,6.8981,6.3560,0.5421,0.6617,0.0054,0.0177,0.9769,0.0109,0.1562,0.8329
hi_IN,Hindi,instruction_following,736,5.9932,5.8546,0.1386,1.0380,0.1372,0.0272,0.8356,0.0503,0.3668,0.5829
hi_IN,Hindi,naturalness,736,5.7310,5.6073,0.1236,1.0693,0.1658,0.1250,0.7092,0.0761,0.4212,0.5027
hi_IN,Hindi,coherence,736,6.0285,5.9538,0.0747,1.0666,0.1658,0.0842,0.7500,0.0408,0.3478,0.6114
id_ID,Indonesian,instruction_following,736,6.4334,6.1671,0.2663,0.8207,0.0611,0.0340,0.9049,0.0856,0.1603,0.7541
id_ID,Indonesian,naturalness,736,6.2840,5.8981,0.3859,0.9837,0.0802,0.0842,0.8356,0.0571,0.3030,0.6399
id_ID,Indonesian,coherence,736,6.4280,5.9918,0.4361,0.9253,0.0815,0.0679,0.8505,0.0584,0.2663,0.6753
ja_JP,Japanese,instruction_following,736,6.2812,5.6019,0.6793,1.1685,0.0761,0.0353,0.8886,0.1114,0.3288,0.5598
ja_JP,Japanese,naturalness,736,6.0870,5.6155,0.4715,1.2323,0.1141,0.0734,0.8125,0.1576,0.2188,0.6236
ja_JP,Japanese,coherence,736,6.2921,5.7310,0.5611,1.0910,0.1046,0.0829,0.8125,0.1332,0.2296,0.6372
ru_RU,Russian,instruction_following,736,6.3383,6.4851,-0.1467,0.7418,0.0666,0.0353,0.8981,0.0408,0.1399,0.8193
ru_RU,Russian,naturalness,736,6.2011,5.8424,0.3587,0.8478,0.0870,0.0883,0.8247,0.0761,0.3111,0.6128
ru_RU,Russian,coherence,736,6.4470,6.4728,-0.0258,0.6780,0.0462,0.1114,0.8424,0.0272,0.1495,0.8234
zh_CN,Chinese,instruction_following,736,6.4633,5.9783,0.4851,0.9851,0.0584,0.0014,0.9402,0.0978,0.2636,0.6386
zh_CN,Chinese,naturalness,736,6.4579,6.0625,0.3954,0.9660,0.0462,0.0734,0.8804,0.0367,0.3315,0.6318
zh_CN,Chinese,coherence,736,6.5571,6.1250,0.4321,0.9538,0.0448,0.0856,0.8696,0.0734,0.2541,0.6726

# LEVEL DETAIL (per locale x criterion x llm_level)
locale,language,criterion,llm_level,count,human_mean,cond_bias,recommendation
cs_CZ,Czech,instruction_following,1,18,4.1667,-3.1667,↑  zvýšit  (LLM o -3.17 pod lidmi)
cs_CZ,Czech,instruction_following,2,1,1.0000,1.0000,↓  snížit  (LLM o +1.00 nad lidmi)
cs_CZ,Czech,instruction_following,3,61,4.7377,-1.7377,↑  zvýšit  (LLM o -1.74 pod lidmi)
cs_CZ,Czech,instruction_following,4,15,5.0000,-1.0000,↑  zvýšit  (LLM o -1.00 pod lidmi)
cs_CZ,Czech,instruction_following,5,16,5.3125,-0.3125,↑  zvýšit  (LLM o -0.31 pod lidmi)
cs_CZ,Czech,instruction_following,6,237,5.7764,0.2236,OK
cs_CZ,Czech,instruction_following,7,388,6.2139,0.7861,↓  snížit  (LLM o +0.79 nad lidmi)
cs_CZ,Czech,naturalness,1,21,2.8095,-1.8095,↑  zvýšit  (LLM o -1.81 pod lidmi)
cs_CZ,Czech,naturalness,2,1,5.0000,-3.0000,↑  zvýšit  (LLM o -3.00 pod lidmi)
cs_CZ,Czech,naturalness,3,102,4.1176,-1.1176,↑  zvýšit  (LLM o -1.12 pod lidmi)
cs_CZ,Czech,naturalness,4,35,4.7714,-0.7714,↑  zvýšit  (LLM o -0.77 pod lidmi)
cs_CZ,Czech,naturalness,5,30,4.5667,0.4333,↓  snížit  (LLM o +0.43 nad lidmi)
cs_CZ,Czech,naturalness,6,206,5.4903,0.5097,↓  snížit  (LLM o +0.51 nad lidmi)
cs_CZ,Czech,naturalness,7,341,5.8944,1.1056,↓  snížit  (LLM o +1.11 nad lidmi)
cs_CZ,Czech,coherence,1,9,2.6667,-1.6667,↑  zvýšit  (LLM o -1.67 pod lidmi)
cs_CZ,Czech,coherence,2,1,5.0000,-3.0000,↑  zvýšit  (LLM o -3.00 pod lidmi)
cs_CZ,Czech,coherence,3,78,4.4103,-1.4103,↑  zvýšit  (LLM o -1.41 pod lidmi)
cs_CZ,Czech,coherence,4,11,4.4545,-0.4545,↑  zvýšit  (LLM o -0.45 pod lidmi)
cs_CZ,Czech,coherence,5,57,5.2456,-0.2456,OK
cs_CZ,Czech,coherence,6,94,5.4362,0.5638,↓  snížit  (LLM o +0.56 nad lidmi)
cs_CZ,Czech,coherence,7,486,6.0741,0.9259,↓  snížit  (LLM o +0.93 nad lidmi)
de_DE,German,instruction_following,1,7,2.2857,-1.2857,↑  zvýšit  (LLM o -1.29 pod lidmi)
de_DE,German,instruction_following,2,0,,,—  (LLM toto skóre nepoužilo)
de_DE,German,instruction_following,3,27,5.1481,-2.1481,↑  zvýšit  (LLM o -2.15 pod lidmi)
de_DE,German,instruction_following,4,4,6.5000,-2.5000,↑  zvýšit  (LLM o -2.50 pod lidmi)
de_DE,German,instruction_following,5,10,6.0000,-1.0000,↑  zvýšit  (LLM o -1.00 pod lidmi)
de_DE,German,instruction_following,6,245,6.3020,-0.3020,↑  zvýšit  (LLM o -0.30 pod lidmi)
de_DE,German,instruction_following,7,443,6.4740,0.5260,↓  snížit  (LLM o +0.53 nad lidmi)
de_DE,German,naturalness,1,3,4.0000,-3.0000,↑  zvýšit  (LLM o -3.00 pod lidmi)
de_DE,German,naturalness,2,0,,,—  (LLM toto skóre nepoužilo)
de_DE,German,naturalness,3,44,4.8864,-1.8864,↑  zvýšit  (LLM o -1.89 pod lidmi)
de_DE,German,naturalness,4,38,5.7895,-1.7895,↑  zvýšit  (LLM o -1.79 pod lidmi)
de_DE,German,naturalness,5,30,5.4000,-0.4000,↑  zvýšit  (LLM o -0.40 pod lidmi)
de_DE,German,naturalness,6,137,5.9343,0.0657,OK
de_DE,German,naturalness,7,484,6.2831,0.7169,↓  snížit  (LLM o +0.72 nad lidmi)
de_DE,German,coherence,1,5,4.6000,-3.6000,↑  zvýšit  (LLM o -3.60 pod lidmi)
de_DE,German,coherence,2,0,,,—  (LLM toto skóre nepoužilo)
de_DE,German,coherence,3,33,5.6970,-2.6970,↑  zvýšit  (LLM o -2.70 pod lidmi)
de_DE,German,coherence,4,4,5.7500,-1.7500,↑  zvýšit  (LLM o -1.75 pod lidmi)
de_DE,German,coherence,5,47,6.3404,-1.3404,↑  zvýšit  (LLM o -1.34 pod lidmi)
de_DE,German,coherence,6,72,6.5833,-0.5833,↑  zvýšit  (LLM o -0.58 pod lidmi)
de_DE,German,coherence,7,575,6.6696,0.3304,↓  snížit  (LLM o +0.33 nad lidmi)
en_US,English,instruction_following,1,3,5.3333,-4.3333,↑  zvýšit  (LLM o -4.33 pod lidmi)
en_US,English,instruction_following,2,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,instruction_following,3,5,4.8000,-1.8000,↑  zvýšit  (LLM o -1.80 pod lidmi)
en_US,English,instruction_following,4,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,instruction_following,5,5,5.6000,-0.6000,↑  zvýšit  (LLM o -0.60 pod lidmi)
en_US,English,instruction_following,6,184,6.3098,-0.3098,↑  zvýšit  (LLM o -0.31 pod lidmi)
en_US,English,instruction_following,7,539,6.5121,0.4879,↓  snížit  (LLM o +0.49 nad lidmi)
en_US,English,naturalness,1,1,7.0000,-6.0000,↑  zvýšit  (LLM o -6.00 pod lidmi)
en_US,English,naturalness,2,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,naturalness,3,2,5.0000,-2.0000,↑  zvýšit  (LLM o -2.00 pod lidmi)
en_US,English,naturalness,4,1,5.0000,-1.0000,↑  zvýšit  (LLM o -1.00 pod lidmi)
en_US,English,naturalness,5,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,naturalness,6,45,6.0444,-0.0444,OK
en_US,English,naturalness,7,687,6.2475,0.7525,↓  snížit  (LLM o +0.75 nad lidmi)
en_US,English,coherence,1,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,coherence,2,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,coherence,3,4,5.5000,-2.5000,↑  zvýšit  (LLM o -2.50 pod lidmi)
en_US,English,coherence,4,0,,,—  (LLM toto skóre nepoužilo)
en_US,English,coherence,5,13,5.8462,-0.8462,↑  zvýšit  (LLM o -0.85 pod lidmi)
en_US,English,coherence,6,33,6.4242,-0.4242,↑  zvýšit  (LLM o -0.42 pod lidmi)
en_US,English,coherence,7,686,6.3673,0.6327,↓  snížit  (LLM o +0.63 nad lidmi)
hi_IN,Hindi,instruction_following,1,23,3.3913,-2.3913,↑  zvýšit  (LLM o -2.39 pod lidmi)
hi_IN,Hindi,instruction_following,2,0,,,—  (LLM toto skóre nepoužilo)
hi_IN,Hindi,instruction_following,3,78,4.7949,-1.7949,↑  zvýšit  (LLM o -1.79 pod lidmi)
hi_IN,Hindi,instruction_following,4,8,4.8750,-0.8750,↑  zvýšit  (LLM o -0.88 pod lidmi)
hi_IN,Hindi,instruction_following,5,12,5.1667,-0.1667,OK
hi_IN,Hindi,instruction_following,6,243,5.9053,0.0947,OK
hi_IN,Hindi,instruction_following,7,372,6.2392,0.7608,↓  snížit  (LLM o +0.76 nad lidmi)
hi_IN,Hindi,naturalness,1,23,2.5652,-1.5652,↑  zvýšit  (LLM o -1.57 pod lidmi)
hi_IN,Hindi,naturalness,2,1,7.0000,-5.0000,↑  zvýšit  (LLM o -5.00 pod lidmi)
hi_IN,Hindi,naturalness,3,98,4.3367,-1.3367,↑  zvýšit  (LLM o -1.34 pod lidmi)
hi_IN,Hindi,naturalness,4,42,5.2619,-1.2619,↑  zvýšit  (LLM o -1.26 pod lidmi)
hi_IN,Hindi,naturalness,5,50,5.7200,-0.7200,↑  zvýšit  (LLM o -0.72 pod lidmi)
hi_IN,Hindi,naturalness,6,173,5.7630,0.2370,OK
hi_IN,Hindi,naturalness,7,349,6.1089,0.8911,↓  snížit  (LLM o +0.89 nad lidmi)
hi_IN,Hindi,coherence,1,11,3.8182,-2.8182,↑  zvýšit  (LLM o -2.82 pod lidmi)
hi_IN,Hindi,coherence,2,2,2.0000,0.0000,OK
hi_IN,Hindi,coherence,3,109,4.9633,-1.9633,↑  zvýšit  (LLM o -1.96 pod lidmi)
hi_IN,Hindi,coherence,4,5,6.0000,-2.0000,↑  zvýšit  (LLM o -2.00 pod lidmi)
hi_IN,Hindi,coherence,5,57,5.8596,-0.8596,↑  zvýšit  (LLM o -0.86 pod lidmi)
hi_IN,Hindi,coherence,6,74,5.9189,0.0811,OK
hi_IN,Hindi,coherence,7,478,6.2615,0.7385,↓  snížit  (LLM o +0.74 nad lidmi)
id_ID,Indonesian,instruction_following,1,6,2.6667,-1.6667,↑  zvýšit  (LLM o -1.67 pod lidmi)
id_ID,Indonesian,instruction_following,2,0,,,—  (LLM toto skóre nepoužilo)
id_ID,Indonesian,instruction_following,3,39,4.5897,-1.5897,↑  zvýšit  (LLM o -1.59 pod lidmi)
id_ID,Indonesian,instruction_following,4,10,5.9000,-1.9000,↑  zvýšit  (LLM o -1.90 pod lidmi)
id_ID,Indonesian,instruction_following,5,15,5.7333,-0.7333,↑  zvýšit  (LLM o -0.73 pod lidmi)
id_ID,Indonesian,instruction_following,6,165,5.7212,0.2788,OK
id_ID,Indonesian,instruction_following,7,501,6.4970,0.5030,↓  snížit  (LLM o +0.50 nad lidmi)
id_ID,Indonesian,naturalness,1,8,3.2500,-2.2500,↑  zvýšit  (LLM o -2.25 pod lidmi)
id_ID,Indonesian,naturalness,2,0,,,—  (LLM toto skóre nepoužilo)
id_ID,Indonesian,naturalness,3,51,4.5882,-1.5882,↑  zvýšit  (LLM o -1.59 pod lidmi)
id_ID,Indonesian,naturalness,4,37,5.1081,-1.1081,↑  zvýšit  (LLM o -1.11 pod lidmi)
id_ID,Indonesian,naturalness,5,25,5.4400,-0.4400,↑  zvýšit  (LLM o -0.44 pod lidmi)
id_ID,Indonesian,naturalness,6,114,5.7544,0.2456,OK
id_ID,Indonesian,naturalness,7,501,6.1876,0.8124,↓  snížit  (LLM o +0.81 nad lidmi)
id_ID,Indonesian,coherence,1,1,4.0000,-3.0000,↑  zvýšit  (LLM o -3.00 pod lidmi)
id_ID,Indonesian,coherence,2,0,,,—  (LLM toto skóre nepoužilo)
id_ID,Indonesian,coherence,3,59,4.6949,-1.6949,↑  zvýšit  (LLM o -1.69 pod lidmi)
id_ID,Indonesian,coherence,4,8,5.5000,-1.5000,↑  zvýšit  (LLM o -1.50 pod lidmi)
id_ID,Indonesian,coherence,5,42,5.2619,-0.2619,OK
id_ID,Indonesian,coherence,6,71,5.6620,0.3380,↓  snížit  (LLM o +0.34 nad lidmi)
id_ID,Indonesian,coherence,7,555,6.2378,0.7622,↓  snížit  (LLM o +0.76 nad lidmi)
ja_JP,Japanese,instruction_following,1,13,3.0769,-2.0769,↑  zvýšit  (LLM o -2.08 pod lidmi)
ja_JP,Japanese,instruction_following,2,0,,,—  (LLM toto skóre nepoužilo)
ja_JP,Japanese,instruction_following,3,43,4.2093,-1.2093,↑  zvýšit  (LLM o -1.21 pod lidmi)
ja_JP,Japanese,instruction_following,4,14,4.7857,-0.7857,↑  zvýšit  (LLM o -0.79 pod lidmi)
ja_JP,Japanese,instruction_following,5,12,5.5000,-0.5000,↑  zvýšit  (LLM o -0.50 pod lidmi)
ja_JP,Japanese,instruction_following,6,213,5.2254,0.7746,↓  snížit  (LLM o +0.77 nad lidmi)
ja_JP,Japanese,instruction_following,7,441,6.0227,0.9773,↓  snížit  (LLM o +0.98 nad lidmi)
ja_JP,Japanese,naturalness,1,15,3.3333,-2.3333,↑  zvýšit  (LLM o -2.33 pod lidmi)
ja_JP,Japanese,naturalness,2,1,4.0000,-2.0000,↑  zvýšit  (LLM o -2.00 pod lidmi)
ja_JP,Japanese,naturalness,3,68,4.0735,-1.0735,↑  zvýšit  (LLM o -1.07 pod lidmi)
ja_JP,Japanese,naturalness,4,34,4.5294,-0.5294,↑  zvýšit  (LLM o -0.53 pod lidmi)
ja_JP,Japanese,naturalness,5,20,5.3000,-0.3000,OK
ja_JP,Japanese,naturalness,6,163,5.5460,0.4540,↓  snížit  (LLM o +0.45 nad lidmi)
ja_JP,Japanese,naturalness,7,435,6.0644,0.9356,↓  snížit  (LLM o +0.94 nad lidmi)
ja_JP,Japanese,coherence,1,3,2.3333,-1.3333,↑  zvýšit  (LLM o -1.33 pod lidmi)
ja_JP,Japanese,coherence,2,2,3.0000,-1.0000,↑  zvýšit  (LLM o -1.00 pod lidmi)
ja_JP,Japanese,coherence,3,72,3.8611,-0.8611,↑  zvýšit  (LLM o -0.86 pod lidmi)
ja_JP,Japanese,coherence,4,5,4.6000,-0.6000,↑  zvýšit  (LLM o -0.60 pod lidmi)
ja_JP,Japanese,coherence,5,56,5.3214,-0.3214,↑  zvýšit  (LLM o -0.32 pod lidmi)
ja_JP,Japanese,coherence,6,78,5.3077,0.6923,↓  snížit  (LLM o +0.69 nad lidmi)
ja_JP,Japanese,coherence,7,520,6.1385,0.8615,↓  snížit  (LLM o +0.86 nad lidmi)
ru_RU,Russian,instruction_following,1,21,5.6190,-4.6190,↑  zvýšit  (LLM o -4.62 pod lidmi)
ru_RU,Russian,instruction_following,2,2,6.0000,-4.0000,↑  zvýšit  (LLM o -4.00 pod lidmi)
ru_RU,Russian,instruction_following,3,26,5.0000,-2.0000,↑  zvýšit  (LLM o -2.00 pod lidmi)
ru_RU,Russian,instruction_following,4,18,6.3333,-2.3333,↑  zvýšit  (LLM o -2.33 pod lidmi)
ru_RU,Russian,instruction_following,5,8,5.5000,-0.5000,↑  zvýšit  (LLM o -0.50 pod lidmi)
ru_RU,Russian,instruction_following,6,177,6.1977,-0.1977,OK
ru_RU,Russian,instruction_following,7,484,6.7314,0.2686,OK
ru_RU,Russian,naturalness,1,19,2.4211,-1.4211,↑  zvýšit  (LLM o -1.42 pod lidmi)
ru_RU,Russian,naturalness,2,4,4.0000,-2.0000,↑  zvýšit  (LLM o -2.00 pod lidmi)
ru_RU,Russian,naturalness,3,41,4.0244,-1.0244,↑  zvýšit  (LLM o -1.02 pod lidmi)
ru_RU,Russian,naturalness,4,16,4.5000,-0.5000,↑  zvýšit  (LLM o -0.50 pod lidmi)
ru_RU,Russian,naturalness,5,49,5.2041,-0.2041,OK
ru_RU,Russian,naturalness,6,144,5.7292,0.2708,OK
ru_RU,Russian,naturalness,7,463,6.3089,0.6911,↓  snížit  (LLM o +0.69 nad lidmi)
ru_RU,Russian,coherence,1,7,5.4286,-4.4286,↑  zvýšit  (LLM o -4.43 pod lidmi)
ru_RU,Russian,coherence,2,0,,,—  (LLM toto skóre nepoužilo)
ru_RU,Russian,coherence,3,27,5.1111,-2.1111,↑  zvýšit  (LLM o -2.11 pod lidmi)
ru_RU,Russian,coherence,4,18,5.6667,-1.6667,↑  zvýšit  (LLM o -1.67 pod lidmi)
ru_RU,Russian,coherence,5,64,6.0312,-1.0312,↑  zvýšit  (LLM o -1.03 pod lidmi)
ru_RU,Russian,coherence,6,75,6.2667,-0.2667,OK
ru_RU,Russian,coherence,7,545,6.6606,0.3394,↓  snížit  (LLM o +0.34 nad lidmi)
